"project_key","lab_proj_name","submit_proj_name","source_name"
440,"CP80AZ165","YAVAPAI COUNTY","NSSL CMS"
441,"RP80TQ166","KOSRAE ISLAND, CAROLINE ISLANDS","NSSL CMS"
442,"CP80TX169","ANGELINA COUNTY","NSSL CMS"
443,"CP80NV179","CLARK COUNTY","NSSL CMS"
444,"CP80ND180","BURLEIGH COUNTY","NSSL CMS"
445,"CP80TQ184","YAP ISLAND, CAROLINE ISLANDS","NSSL CMS"
446,"CP80WA198","MOUNT ST HELENS VOLCANIC ASH-PALOUSE","NSSL CMS"
447,"CP80NC201","HYDE AND TYRRELL COUNTIES","NSSL CMS"
448,"CP80SD202","JACKSON COUNTY-COTTONWOOD STATION","NSSL CMS"
449,"RP80IN203","BULK DENSITY SAMPLES","NSSL CMS"
450,"RP80NL206","MOUNT ST HELENS 1980 ASH FALL","NSSL CMS"
451,"CP80TX207","PERMIAN REDBED STUDY","NSSL CMS"
452,"RP80NE210","VALLEY COUNTY","NSSL CMS"
453,"CP80NE212","SALINE COUNTY","NSSL CMS"
454,"RP80NL213","MOUNT ST HELENS 1980 ASH FALL","NSSL CMS"
455,"CP80NE214","NSSL SAMPLE LIBRARY","NSSL CMS"
456,"CP80ND215","NSSL SAMPLE LIBRARY","NSSL CMS"
457,"RP80NL221","MOUNT ST HELENS VOLCANIC ASH","NSSL CMS"
458,"RP80TQ223","YAP ISLAND-CAROLINE ISLANDS","NSSL CMS"
459,"RP80CA224","BODIE-COLEVILLE AREA - BLM","NSSL CMS"
460,"RP80WA225","KITTITAS COUNTY","NSSL CMS"
461,"RP80TX227","ERATH COUNTY","NSSL CMS"
462,"RP80NL228","MOUNT ST HELENS","NSSL CMS"
463,"RP80NL229","MOUNT ST HELENS ASH","NSSL CMS"
464,"RP80IN230","WAYNE COUNTY","NSSL CMS"
465,"CP80WY234","CARBON COUNTY","NSSL CMS"
466,"CP80NE235","LANCASTER COUNTY","NSSL CMS"
467,"CP80MS236","BULK DENSITY-WATER RETENTION","NSSL CMS"
468,"CP80TX237","BUSHLAND RESEARCH CENTER, POTTER COUNTY","NSSL CMS"
469,"RP80NL238","MOUNT ST HELENS","NSSL CMS"
470,"CP80WV239","BRAXTON, CLAY, NICHOLAS COUNTIES","NSSL CMS"
471,"CP80MO248","NEWTON COUNTY FRAGIPAN STUDY","NSSL CMS"
472,"CP80AR249","CLAY, FULTON, IZARD COUNTIES","NSSL CMS"
473,"RP80NL253","MOUNT ST HELEN ASH - BULK & CLODS","NSSL CMS"
474,"CP80VT254","WASHINGTON COUNTY","NSSL CMS"
475,"CP80CO255","LAPLATA, MONTEZUMA AND SAN MIGUEL COUNTIES","NSSL CMS"
476,"CP80ID256","OWYHEE COUNTY-REYNOLDS CREEK EXP. WATERSHED","NSSL CMS"
477,"RP80SC260","WILLIAMSBURG COUNTY","NSSL CMS"
478,"RP80VA261","LOUDOUN COUNTY-VPI","NSSL CMS"
479,"RP80WA262","KITTITAS COUNTY","NSSL CMS"
480,"CP80NV263","BUREAU OF LAND MANAGEMENT-EUREKA COUNTY","NSSL CMS"
481,"RP80NV264","BUREAU OF LAND MANAGEMENT-EUREKA COUNTY","NSSL CMS"
483,"RP80SD266","BRULE AND BUFFALO COUNTIES","NSSL CMS"
484,"CP80VT268","RUTLAND COUNTY","NSSL CMS"
485,"CP80NE272","HALL AND MERRICK COUNTIES","NSSL CMS"
486,"CP80GA273","BENCHMARK SOILS-DAVIDSON SERIES","NSSL CMS"
487,"CP80NL274","CROP EVALUATION RESEARCH SEA-ARS","NSSL CMS"
488,"CP80NE277","NEMAHA COUNTY","NSSL CMS"
489,"CP80NE280","FILLMORE AND NUCKOLLS COUNTIES","NSSL CMS"
490,"CP80VT282","WINDHAM COUNTY","NSSL CMS"
491,"CP80TQ284","TRUK ISLAND, CAROLINE ISLANDS","NSSL CMS"
492,"CP80CA286","MENDOCINO COUNTY-WEST (SSA 694)","NSSL CMS"
493,"CP80CA287","BUTTE VALLEY-TULE LAKE (SSA 684)","NSSL CMS"
494,"CP80NM290","CATRON AND SOCORRO COUNTIES","NSSL CMS"
495,"CP80VT292","WASHINGTON COUNTY","NSSL CMS"
496,"CP80NC295","COASTAL PLAIN STUDY (NC-SC) USGS","NSSL CMS"
497,"CP80UT296","GRAND AND UINTA COUNTIES","NSSL CMS"
498,"RP80UT297","UINTAH COUNTY","NSSL CMS"
499,"CP80LA298","BOWIE-MALBIS STUDY","NSSL CMS"
500,"RP80NC299","BRUNSWICK COUNTY","NSSL CMS"
501,"CP80CA300","MENDOCINO COUNTY - EAST (SSA 687)","NSSL CMS"
502,"CP80ID301","NSSL SAMPLE LIBRARY","NSSL CMS"
503,"RP80NM302","SANDOVAL COUNTY","NSSL CMS"
504,"RP81VA002","ALBEMARLE COUNTY","NSSL CMS"
505,"CP81TX005","CROP EVALUATION RESEARCH SEA-ARS","NSSL CMS"
506,"RP81SD006","HARDING COUNTY SATELLITE PEDONS-NATRIC STDY","NSSL CMS"
507,"RP81SD012","LAWRENCE COUNTY","NSSL CMS"
508,"CP81TX013","CAMERON COUNTY","NSSL CMS"
509,"CP81AZ017","CROP EVALUATION RESEARCH SEA-ARS","NSSL CMS"
510,"RP81TQ025","MOEN ISLAND, TRUK, CAROLINE ISLANDS","NSSL CMS"
511,"RP81NM026","LOS ALAMOS AND SANDOVAL COUNTIES","NSSL CMS"
512,"CP81MO027","TWOMILE PROJECT","NSSL CMS"
513,"CP81MO028","GEOMORPHOLOGY STUDY-LAKE OF THE OZARKS SSA","NSSL CMS"
514,"CP81WA029","NSSL SAMPLE LIBRARY","NSSL CMS"
515,"CP81IL032","RANDOLPH COUNTY BULK DENSITY STUDY","NSSL CMS"
516,"RP81NL035","MONROE ROOF-GARDEN ASH","NSSL CMS"
517,"RP81CA041","LAKE COUNTY","NSSL CMS"
518,"CP81IL043","PERRY COUNTY BULK DENSITY STUDY","NSSL CMS"
519,"CP81NV046","CHURCHILL, EUREKA, NYE, WHITE PINE COUNTIES","NSSL CMS"
521,"RP81WI051","MARATHON COUNTY","NSSL CMS"
522,"CP81MO054","TWOMILE PROJECT","NSSL CMS"
523,"CP81FN055","PORTUGAL","NSSL CMS"
524,"CP81FN060","SENEGAL AFRICA","NSSL CMS"
525,"RP81WA061","LEWIS COUNTY","NSSL CMS"
526,"RP81WI063","CHIPPEWA COUNTY","NSSL CMS"
527,"CP81TX064","CORYELL AND MILLS COUNTIES","NSSL CMS"
528,"RP81NV065","CHURCHILL, DOUGLAS AND LYON COUNTIES","NSSL CMS"
529,"RP81SD067","JACKSON COUNTY","NSSL CMS"
530,"RP81WA068","CHELAN COUNTY","NSSL CMS"
531,"CP81NE070","KNOX, PIERCE AND ROCK COUNTIES","NSSL CMS"
532,"CP81NE072","BANNER, CHEYENNE AND VALLEY COUNTIES","NSSL CMS"
533,"CP81NE073","SHERIDAN COUNTY","NSSL CMS"
534,"RP81GA079","NATIONAL SOIL MOISTURE STUDY","NSSL CMS"
535,"CP81TX081","TITUS COUNTY","NSSL CMS"
536,"CP81KY082","CROP EVALUATION RESEARCH","NSSL CMS"
537,"RP81NE083","HAMILTON COUNTY","NSSL CMS"
538,"RP81IA084","NATIONAL SOIL MOISTURE STUDY","NSSL CMS"
539,"RP81CO085","NATIONAL SOIL MOISTURE STUDY","NSSL CMS"
540,"CP81OK088","CROP EVALUATION RESEARCH","NSSL CMS"
541,"CP81TX089","CROP EVALUATION RESEARCH","NSSL CMS"
542,"CP81SD091","FAULK COUNTY","NSSL CMS"
543,"RP81SD092","CORSON COUNTY","NSSL CMS"
544,"RP81SD093","CUSTER AND PENNINGTON COUNTIES","NSSL CMS"
545,"RP81WI094","VILAS COUNTY","NSSL CMS"
546,"RP81WA095","WHATCOM COUNTY","NSSL CMS"
547,"RP81TX100","FIELD HYDROMETER COMPARISON CHECK","NSSL CMS"
548,"RP81MO101","CHRISTIAN COUNTY","NSSL CMS"
549,"RP81AZ102","INTERLABORATORY COMPARISON-BIA","NSSL CMS"
550,"CP81GA103","FLOODPLAIN STUDY","NSSL CMS"
551,"RP81TX105","FIELD HYDROMETER COMPARISON CHECK","NSSL CMS"
552,"RP81MT108","MADISON COUNTY","NSSL CMS"
553,"RP81ID109","INTERLABORATORY COMPARISON - BIA","NSSL CMS"
554,"RP81ND113","GRANT COUNTY","NSSL CMS"
555,"RP81WA114","KING COUNTY","NSSL CMS"
556,"CP81IL115","MORGAN AND SCOTT COUNTIES BULK DENSITY STDY","NSSL CMS"
557,"RP81NE118","CASS COUNTY","NSSL CMS"
558,"RP81IN120","WHITLEY COUNTY","NSSL CMS"
559,"CP81FN122","RWANDA","NSSL CMS"
560,"RP81CA123","ALLARDICE-UNIVERSITY CALIFORNIA-DAVIS","NSSL CMS"
561,"CP81NV124","ELKO COUNTY-BLM","NSSL CMS"
562,"CP81NL132","ALUMINUM STUDY","NSSL CMS"
563,"RP81WI134","LINCOLN COUNTY","NSSL CMS"
564,"RP81LA135","GREEN-SAND STUDY","NSSL CMS"
565,"CP81FN137","SYRIA","NSSL CMS"
566,"RP81NM138","QUALITY ASSURANCE, UNIV-CALIF AT LOS ALAMOS","NSSL CMS"
567,"RP81MI141","MENOMINEE COUNTY","NSSL CMS"
568,"CP81MS144","CROP EVALUATION RESEARCH","NSSL CMS"
569,"CP81TN145","CROP EVALUATION RESEARCH","NSSL CMS"
570,"RP81TX146","VICTORIA COUNTY","NSSL CMS"
571,"RP81WI150","MARINETTE COUNTY","NSSL CMS"
572,"RP81KY151","HENRY, MASON AND TRIMBLE COUNTIES","NSSL CMS"
573,"CP81FN153","THAILAND","NSSL CMS"
574,"CP81FN154","MALAYSIA","NSSL CMS"
575,"RP81FN155","BRAZIL","NSSL CMS"
576,"CP81TX158","CROP EVALUATION STUDY","NSSL CMS"
577,"RP81CA159","SACRAMENTO COUNTY","NSSL CMS"
578,"CP81PR160","LAJAS VALLEY","NSSL CMS"
579,"RP81MO161","CHRISTIAN COUNTY","NSSL CMS"
580,"CP81TX162","CASTRO COUNTY","NSSL CMS"
581,"RP81MO163","RAY COUNTY","NSSL CMS"
582,"RP81AL164","PIKE AND WALKER COUNTIES","NSSL CMS"
583,"CP81NE165","FRANKLIN AND HARLAN COUNTY","NSSL CMS"
584,"CP81NL168","SOIL WASTE PRODUCTS STUDY (NE-96 TECH COM)","NSSL CMS"
585,"CP81NE171","COLFAX, JOHNSON AND PLATTE COUNTIES","NSSL CMS"
586,"RP81NE173","JOHNSON COUNTY","NSSL CMS"
587,"CP81TX174","HOWARD COUNTY","NSSL CMS"
588,"CP81AL175","MACON AND MONTGOMERY COUNTIES","NSSL CMS"
589,"CP81AL176","WILCOX COUNTY","NSSL CMS"
590,"CP81AZ183","MOHAVE COUNTY","NSSL CMS"
591,"CP81AZ184","COLORADO RIVER INDIAN RESERVATION (AZ-CA)","NSSL CMS"
592,"RP81FN185","SUDAN-WORKSHOP SAMPLES","NSSL CMS"
593,"CP81NE186","NATIONAL SOIL JUDGING SITES","NSSL CMS"
594,"RP81MO187","STODDARD COUNTY","NSSL CMS"
595,"CP81IA189","POTTAWATTAMIE COUNTY-TREYMOR EXP. STATION","NSSL CMS"
596,"CP81NV192","CHURCHILL COUNTY-BLM LAHONTAN ES AREA","NSSL CMS"
597,"RP81AK194","PORT GRAHAM AND SEWARD PENINSULA AREAS","NSSL CMS"
598,"CP81ND195","GLACIAL TILL STUDY","NSSL CMS"
599,"CP81WY196","CONVERSE COUNTY","NSSL CMS"
600,"RP81WA204","OKANOGAN COUNTY","NSSL CMS"
601,"CP81TX205","AUSTIN COUNTY","NSSL CMS"
602,"CP81NE206","JOHNSON COUNTY","NSSL CMS"
603,"CP81ND207","GLACIAL TILL STUDY","NSSL CMS"
604,"CP81FL208","CROP EVALUATION RESEARCH","NSSL CMS"
605,"RP81NE210","SIOUX COUNTY","NSSL CMS"
606,"RP81NV212","NATIONAL SOIL MOISTURE STUDY","NSSL CMS"
607,"CP81GA215","BENCHMARK SOIL STUDY","NSSL CMS"
608,"CP81TX216","RED BEDS-HIGH PLAINS STUDY","NSSL CMS"
609,"CP81NM220","CATRON COUNTY","NSSL CMS"
610,"RP81NE221","FILLMORE COUNTY","NSSL CMS"
611,"RP81WA223","GRANT COUNTY","NSSL CMS"
612,"CP81ID227","CROP EVALUATION RESEARCH","NSSL CMS"
613,"CP81UT228","CROP EVALUATION RESEARCH","NSSL CMS"
614,"RP81MO229","CLAY COUNTY","NSSL CMS"
615,"CP81WV233","BOONE AND WYOMING COUNTIES","NSSL CMS"
616,"CP81KS234","CROP EVALUATION RESEARCH","NSSL CMS"
617,"RP81MI235","ALLEGAN COUNTY","NSSL CMS"
618,"RP81NL236","TETON DAM (BUREAU OF REC)","NSSL CMS"
619,"CP81WA239","WHATCOM COUNTY","NSSL CMS"
620,"CP81TX240","GALVESTON COUNTY","NSSL CMS"
621,"CP81WY241","SHERIDAN COUNTY","NSSL CMS"
622,"CP81WA242","MOUNT ST HELENS","NSSL CMS"
623,"CP81AQ243","AMERICAN SAMOA","NSSL CMS"
624,"CP81MS245","BENCHMARK SOILS","NSSL CMS"
625,"CP81ID247","OWYHEE COUNTY-REYNOLDS CREEK EXP.WATERSHED","NSSL CMS"
626,"CP81ID248","SOUTHERN IDAHO TRANSECT","NSSL CMS"
627,"CP81CO249","CROP EVALUATION RESEARCH","NSSL CMS"
628,"RP81KS250","WILSON COUNTY","NSSL CMS"
629,"RP81MO252","CALLAWAY COUNTY","NSSL CMS"
630,"RP81MT253","MADISON COUNTY","NSSL CMS"
631,"CP81WA255","WHATCOM COUNTY","NSSL CMS"
632,"RP81NM256","CATRON COUNTY SOIL MOISTURE STUDY","NSSL CMS"
633,"CP81NM258","CROP EVALUATION RESEARCH","NSSL CMS"
634,"CP81TX259","CROP EVALUATION RESEARCH","NSSL CMS"
635,"CP81UT261","JUAB, MILLARD AND TOOELE COUNTIES","NSSL CMS"
636,"CP81IL262","BROWN COUNTY BULK DENSITY STUDY","NSSL CMS"
637,"CP81CO263","GARFIELD AND MESA COUNTIES","NSSL CMS"
638,"CP81CO265","MOFFAT COUNTY","NSSL CMS"
639,"RP81FN266","SENEGAL","NSSL CMS"
640,"CP81NC267","LEE COUNTY-TRIASSIC BASIN","NSSL CMS"
641,"CP81KS268","NORTHWEST-NORTH CENTRAL","NSSL CMS"
642,"CP81NV269","WHITE PINE COUNTY","NSSL CMS"
643,"RP81WA270","ISLAND COUNTY","NSSL CMS"
644,"RP81PA274","NESCS STUDY","NSSL CMS"
645,"CP81IL275","MACON COUNTY BULK DENSITY STUDY","NSSL CMS"
646,"RP81MO276","NEWTON COUNTY","NSSL CMS"
647,"CP81AK277","COPPER RIVER SSA","NSSL CMS"
648,"RP81NE278","FILLMORE AND VALLEY COUNTIES","NSSL CMS"
649,"CP81CA280","LASSEN COUNTY","NSSL CMS"
650,"CP81WV281","NICHOLAS AND WEBSTER COUNTIES","NSSL CMS"
651,"RP81AK282","YENTNA AREA","NSSL CMS"
652,"CP81CA283","SHASTA AND SISKIYOU COS.-BIG VALLEY SSA","NSSL CMS"
653,"CP81AL284","HENRY COUNTY - EROSIONAL SURFACE STUDY","NSSL CMS"
654,"CP81IN285","BOONE COUNTY MOISTURE STUDY","NSSL CMS"
655,"CP81AQ286","AMERICAN SAMOA","NSSL CMS"
656,"CP81VT287","RUTLAND COUNTY","NSSL CMS"
657,"CP81NV289","ELKO COUNTY","NSSL CMS"
658,"RP81NL290","ALFORD SERIES","NSSL CMS"
659,"CP81GA291","TIFT AND TURNER COUNTIES","NSSL CMS"
660,"RP81FN293","THE GAMBIA","NSSL CMS"
661,"RP81TX294","IRION COUNTY","NSSL CMS"
662,"RP81MI295","TUSCOLA COUNTY","NSSL CMS"
663,"CP81NC300","CROP EVALUATION RESEARCH","NSSL CMS"
664,"CP81NY302","ST LAWRENCE COUNTY","NSSL CMS"
665,"CP81WY303","SWEETWATER COUNTY","NSSL CMS"
666,"CP81WI304","LANGLADE AND MARATHON COUNTIES","NSSL CMS"
667,"CP81TX305","NEUCES AND KLEBERG COUNTIES-SALINITY STUDY","NSSL CMS"
668,"CP81MS306","PANOLA COUNTY","NSSL CMS"
669,"RP82OR006","DOUGLAS COUNTY","NSSL CMS"
670,"CP82AZ007","SALT MOVEMENT-IRRIGATED SOILS,YUMA COUNTY","NSSL CMS"
671,"CP82IL008","LAWRENCE COUNTY","NSSL CMS"
672,"RP82WA009","WHATCOM COUNTY","NSSL CMS"
673,"RP82SD010","JACKSON COUNTY","NSSL CMS"
674,"RP82IN012","ADAMS COUNTY","NSSL CMS"
675,"RP82WI014","ONEIDA COUNTY","NSSL CMS"
676,"CP82IL017","MACON COUNTY BULK DENSITY STUDY","NSSL CMS"
677,"CP82NV018","NITRATE STUDY","NSSL CMS"
678,"RP82OR019","LINN COUNTY","NSSL CMS"
679,"CP82MN022","MORRISON AND TODD COUNTIES","NSSL CMS"
680,"CP82CO023","RIO BLANCO COUNTY","NSSL CMS"
681,"CP82ID024","BLAINE AND CAMAS COUNTIES","NSSL CMS"
682,"CP82AQ027","AMERICAN SAMOA","NSSL CMS"
683,"CP82AZ029","SALT MOVEMENT-IRRIGATED SOILS,MOHAVE COUNTY","NSSL CMS"
684,"RP82NE031","BANNER COUNTY","NSSL CMS"
685,"RP82MA035","MASSACHUSETTS AND CONNECTICUT","NSSL CMS"
686,"CP82ND037","GLACIAL TILL STUDY","NSSL CMS"
687,"CP82IL038","SALINE COUNTY","NSSL CMS"
688,"CP82CA039","SAN CLEMENTE ISLAND","NSSL CMS"
689,"RP82NM042","RIO ARRIBA COUNTY","NSSL CMS"
690,"CP82MO047","ST CLAIR COUNTY","NSSL CMS"
691,"RP82ID048","BANNOCK COUNTY","NSSL CMS"
692,"RP82OR050","UNION COUNTY ARCHEOLOGICAL SITE","NSSL CMS"
693,"RP82OR052","ALLMARAS SAMPLES","NSSL CMS"
694,"CP82IL053","WAYNE COUNTY BULK DENSITY STUDY","NSSL CMS"
695,"RP82AK054","COPPER RIVER SSA","NSSL CMS"
696,"CP82TX055","REDBED STUDY","NSSL CMS"
697,"RP82NE057","VALLEY COUNTY","NSSL CMS"
698,"CP82IL063","MACON COUNTY BULK DENSITY STUDY","NSSL CMS"
699,"RP82NE064","NEMAHA COUNTY","NSSL CMS"
700,"CP82NE072","CHASE, HAYES AND PERKINS COUNTIES","NSSL CMS"
701,"CP82IN073","BENTON COUNTY","NSSL CMS"
702,"CP82SC074","HORRY COUNTY-USGS COASTAL PLAIN STUDY","NSSL CMS"
703,"RP82WI076","VILAS COUNTY","NSSL CMS"
704,"RP82CA077","SHASTA-TRINITY NATIONAL FOREST SOIL FERT-PR","NSSL CMS"
705,"RP82SD078","MEADE COUNTY","NSSL CMS"
706,"CP82IL080","IROQUOIS COUNTY - BULK DENSITY STUDY","NSSL CMS"
707,"RP82WY085","CAMPBELL COUNTY","NSSL CMS"
708,"RP82SC086","ARS-SOIL STRENGTH STUDY-SPIVEY","NSSL CMS"
709,"CP82GA087","NSSL SAMPLE LIBRARY","NSSL CMS"
710,"RP82WI088","MARINETTE COUNTY","NSSL CMS"
711,"RP82WI089","MARATHON COUNTY","NSSL CMS"
712,"CP82FN090","SUDAN","NSSL CMS"
713,"CP82IL093","MACON COUNTY BULK DENSITY STUDY","NSSL CMS"
714,"CP82HI095","NSSL SAMPLE LIBRARY","NSSL CMS"
715,"RP82LA098","BOWIE-MALBIS STUDY-SATELLITE SAMPLES","NSSL CMS"
716,"CP82FN099","MALI","NSSL CMS"
717,"RP82WY102","WESTON COUNTY","NSSL CMS"
718,"RP82TX105","REDBED REFERENCE SAMPLES","NSSL CMS"
719,"RP82NV106","HUMBOLT AND PERSHING COUNTIES-BLM","NSSL CMS"
720,"RP82AZ107","LABORATORY COMPARISON-UNIV. OF ARIZONA","NSSL CMS"
721,"RP82NY110","ST LAWRENCE COUNTY","NSSL CMS"
722,"CP82NC111","TRIASSIC BASIN STUDY","NSSL CMS"
723,"CP82NV113","LANDER COUNTY - BLM","NSSL CMS"
724,"RP82IN115","JASPER COUNTY","NSSL CMS"
725,"RP82CA116","SUTTER COUNTY","NSSL CMS"
726,"RP82CA117","MENDOCINO COUNTY","NSSL CMS"
727,"RP82SD124","CORSON COUNTY","NSSL CMS"
728,"CP82NY128","ST LAWRENCE COUNTY","NSSL CMS"
729,"RP82NM129","SOCORRO COUNTY-SOIL MOISTURE STUDY","NSSL CMS"
730,"RP82WA130","OKANOGAN COUNTY","NSSL CMS"
731,"RP82FN131","MOROCCO","NSSL CMS"
732,"RP82CA136","LAKE COUNTY","NSSL CMS"
733,"RP82TX137","ANDERSON COUNTY","NSSL CMS"
734,"CP82FN138","THAILAND","NSSL CMS"
735,"CP82FN139","INDONESIA","NSSL CMS"
736,"RP82LA140","BOWIE-MALBIS STUDY-SATELLITE SAMPLES","NSSL CMS"
737,"CP82AL142","ALABAMA RIVER TERRACE","NSSL CMS"
738,"CP82FN145","PHILIPPINES","NSSL CMS"
739,"CP82WA147","COWLITZ-TOUTLE RIVER SSA","NSSL CMS"
740,"CP82FN151","SMSS CENTRAL AMERICA CATIE","NSSL CMS"
741,"CP82NE153","SIOUX COUNTY","NSSL CMS"
742,"RP82VA154","NEW KENT COUNTY","NSSL CMS"
743,"RP82ID160","CLEARWATER, LATAH AND NEZ PERCE COUNTIES","NSSL CMS"
744,"RP82SC161","ARS-SOIL STRENGTH STUDY-SPIVEY","NSSL CMS"
745,"CP82FN162","YEMEN ARAB REPUBLIC","NSSL CMS"
746,"CP82IN165","USGS SOIL MOISTURE STUDY","NSSL CMS"
747,"CP82MD167","MONTGOMERY COUNTY","NSSL CMS"
748,"RP82NE168","BOYD COUNTY","NSSL CMS"
749,"RP82VA170","NEW KENT COUNTY","NSSL CMS"
750,"RP82MO171","BUCHANAN COUNTY","NSSL CMS"
751,"RP82TX173","DELEON SERIES","NSSL CMS"
752,"RP82IN177","GRANT COUNTY","NSSL CMS"
753,"CP82TX178","SMITH COUNTY - LIGNITE STUDY","NSSL CMS"
754,"CP82NM179","DE BACA COUNTY","NSSL CMS"
755,"RP82SC180","ARS-SOIL STRENGTH STUDY-SPIVEY","NSSL CMS"
756,"RP82IL181","KNOX COUNTY","NSSL CMS"
757,"RP82NL182","UNIV. OF CALIF. - LOS ALAMOS LABORATORY","NSSL CMS"
758,"CP82OR185","LACOMB GRAVEL LITHOLOGY STUDY","NSSL CMS"
759,"CP82FN187","SMSS-JORDAN","NSSL CMS"
760,"CP82AK188","CHUGACH NATIONAL FOREST","NSSL CMS"
761,"CP82AK190","TONGASS NATIONAL FOREST-STIKINE AREA","NSSL CMS"
762,"CP82FN191","LESOTHO","NSSL CMS"
763,"CP82KY192","PIKE COUNTY","NSSL CMS"
764,"CP82ND194","GLACIAL TILL STUDY","NSSL CMS"
765,"RP82MO196","CALLAWAY COUNTY","NSSL CMS"
766,"RP82LA200","BOWIE-MALBIS STUDY SATELLITE SAMPLES","NSSL CMS"
767,"CP82MI202","MACKINAC COUNTY--HIAWATHA NATIONAL FOREST","NSSL CMS"
768,"RP82NL203","UNIVERSITY OF CALIF.--LOS ALAMOS LAB","NSSL CMS"
769,"RP82OR204","BAKER COUNTY","NSSL CMS"
770,"CP82TX205","HASKELL COUNTY--PERMIAN STUDY","NSSL CMS"
771,"CP82TX206","LEON COUNTY - LIGNITE STUDY","NSSL CMS"
772,"CP82AK207","SE--HAINES SSA","NSSL CMS"
773,"CP82NV208","MINERAL COUNTY","NSSL CMS"
774,"CP82IL209","EFFINGHAM COUNTY  BULK DENSITY","NSSL CMS"
775,"CP82FN210","BENCHMARK SOILS-INDIA","NSSL CMS"
776,"RP82ID214","FREMONT COUNTY","NSSL CMS"
777,"RP82MO215","HARRISON AND SHELBY COUNTIES - EROSION STUD","NSSL CMS"
778,"CP82WY216","FREMONT COUNTY","NSSL CMS"
779,"CP82ID217","CUSTER AND LEMHI SOIL SURVEY AREA","NSSL CMS"
780,"RP82NM218","SOCORRO COUNTY","NSSL CMS"
781,"RP82KY219","JACKSON, OWSLEY, WAYNE COUNTIES","NSSL CMS"
782,"CP82NV220","PERSHING COUNTY--BLM","NSSL CMS"
783,"CP82MN221","MORRISON COUNTY","NSSL CMS"
784,"RP82FN222","ARGENTINA-ARS","NSSL CMS"
785,"CP82HI223","SMSS--BENCHMARK SOILS PROJECT","NSSL CMS"
786,"RP82KS224","CHEROKEE COUNTY-HEAVY METALS STUDY","NSSL CMS"
787,"RP82KS226","WALLACE COUNTY","NSSL CMS"
788,"CP82ID230","REYNOLDS CREEK PROJECT--OWYHEE COUNTY","NSSL CMS"
789,"RP82NE231","JOHNSON COUNTY","NSSL CMS"
790,"CP82UT232","BOX ELDER COUNTY","NSSL CMS"
791,"RP82WI234","OCONTO COUNTY","NSSL CMS"
792,"CP82NL235","SMSS--INTERNATIONAL SOILS MUSEUM (NEBRASKA)","NSSL CMS"
793,"CP82CO237","RAMPART RANGE STUDY","NSSL CMS"
794,"CP82UT238","SAN JUAN COUNTY","NSSL CMS"
795,"RP82UT239","UINTAH COUNTY","NSSL CMS"
796,"CP82FN240","SMSS-PAPUA NEW GUINEA","NSSL CMS"
797,"RP82WY242","PARK COUNTY","NSSL CMS"
798,"RP82FL245","ARS-GAINSVILLE","NSSL CMS"
799,"RP82IN250","WHITLEY COUNTY","NSSL CMS"
800,"CP82IL251","BULK DENSITY STUDY-EFFINGHAM COUNTY","NSSL CMS"
801,"RP82CA252","PLACER COUNTY","NSSL CMS"
802,"CP82PR253","SMSS-BENCHMARK SOIL","NSSL CMS"
803,"CP82SD256","BADLAND SOIL STUDY","NSSL CMS"
804,"RP82IN258","JASPER COUNTY","NSSL CMS"
805,"RP82IN259","MONTGOMERY COUNTY","NSSL CMS"
806,"CP82TX260","LLANO COUNTY IQNEOUS AREA","NSSL CMS"
807,"RP82WI261","JACKSON COUNTY","NSSL CMS"
808,"RP82TX265","JASPER, NEWTON, PANOLA, UPSHUR, GREGG COUNT","NSSL CMS"
809,"RP82FN266","CANADA-NORTHEAST FOREST SOIL CONFERENCE","NSSL CMS"
810,"CP82TX269","JACKSON AND LAVACA COUNTIES","NSSL CMS"
811,"CP82AZ270","MOHAVE COUNTY","NSSL CMS"
812,"CP82AZ271","NAVAJO COUNTY","NSSL CMS"
813,"CP82ID272","FREMONT COUNTY","NSSL CMS"
814,"CP82ID273","CASSIA COUNTY-RAFT RIVER AREA","NSSL CMS"
815,"RP83AK001","CHUGACH NATIONAL FOREST","NSSL CMS"
816,"CP83SD003","BROWN COUNTY","NSSL CMS"
817,"RP83OR004","HARNEY COUNTY","NSSL CMS"
818,"CP83SD005","HARDING COUNTY","NSSL CMS"
819,"RP83SD006","MEADE COUNTY","NSSL CMS"
820,"RP83OR007","DOUGLAS COUNTY","NSSL CMS"
821,"CP83GA008","ORANGEBURG BENCHMARK SOILS","NSSL CMS"
822,"RP83WA010","OLYMPIC NATIONAL FOREST","NSSL CMS"
823,"CP83NL011","MICHIGAN-WISCONSIN FOREST SOILS","NSSL CMS"
824,"RP83TX012","HARD SETTING PROJECT","NSSL CMS"
825,"RP83OR014","BAKER COUNTY","NSSL CMS"
826,"CP83IL015","COLES COUNTY","NSSL CMS"
827,"RP83CA017","LAKE COUNTY","NSSL CMS"
828,"RP83AK019","TONGASS NATIONAL FOREST, STIKINE AREA","NSSL CMS"
829,"RP83AK020","SOUTHEAST ALASKA FOREST SOILS","NSSL CMS"
830,"CP83FN021","CATIE (CENTRAL AMERICA)-SMSS","NSSL CMS"
831,"RP83NL023","LABORATORY TRAINING COURSE","NSSL CMS"
832,"CP83IL024","BULK DENSITY STUDY BUREAU COUNTY","NSSL CMS"
833,"CP83IL025","BULK DENSITY STUDY CASS COUNTY","NSSL CMS"
